STBIMPINDEX,STBIMPDATE,STBMAPID,STBSTATUS,STBGROUP,STBFORM,STBPAGE,STBITEM,STBFIELD,S_Amount,HKRTN,STBDrillAlias,STBDrillTable,STBDrillRef,STBBRANCH,S_TAVA_Ref
8767,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",89971.235757,"","","",150602,"","Part4-B1R11"
12389,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",0,"","","",32162,"","2597"
8413,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",132920.467641,"","","",150248,"","Part4-A1R4"
8296,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",29800,"","","",150131,"","P1B-11"
8311,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",592000,"","","",150146,"","P1B-31"
9004,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",7895800,"","","",150839,"","P1A-2"
8301,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",29800,"","","",150136,"","P1B-11"
11096,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP5C224","S_Amount",34700,"","","",310975,"","E14328"
11929,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C224","S_Amount",34300,"","","",12393,"","E14324"
11933,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP5C224","S_Amount",34700,"","","",12397,"","E14328"
8340,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",456000,"","","",150175,"",""
8415,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",132673.632975,"","","",150250,"","Part4-A1R4"
8316,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",5070000,"","","",150151,"","P1B-41"
9005,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",7895700,"","","",150840,"","P1A-2"
9005,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",7895700,"","","",150840,"","P1A-2"
8468,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",126873.018324,"","","",150303,"","Part4-A2R3"
11896,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP3C103","S_Amount",0,"","","",12360,"","P1R8C1-32"
11817,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP3C103","S_Amount",0,"","","",12281,"","P1R8C1-11"
8345,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",456000,"","","",150180,"",""
8349,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",456000,"","","",150184,"",""
8351,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",456000,"","","",150186,"",""
12372,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9A","S_Amount",3715901,"","","",32145,"","961"
8762,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9A","S_Amount",90588.322422,"","","",150597,"","Part4-B1R11"
8771,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",89477.566425,"","","",150606,"","Part4-B1R12"
9011,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",456000,"","","",150846,"",""
8349,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",456000,"","","",150184,"",""
10809,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",131000,"","","",310688,"","C2A14"
8584,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",112556.607696,"","","",150419,"","Part4-A3R4"
10881,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",6350000,"","","",310760,"","454"
10717,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310596,"","2532"
10333,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",34285715,"","","",310212,"","468"
10246,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",857486.28,"","","",310125,"","353"
10786,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1353802.98505023,"","","",310665,"","GDA142D"
10248,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",888399.44,"","","",310127,"","356"
10323,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",6350000,"","","",310202,"","455"
12294,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",219304591,"","","",32067,"","1120"
10828,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",109000,"","","",310707,"","C2A15"
10828,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",109000,"","","",310707,"","C2A15"
11093,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",117000,"","","",310972,"","C2A15"
10833,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",97000,"","","",310712,"","C2A15"
10815,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP11C10157","S_Amount",139000,"","","",310694,"","C2A15"
10815,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",139000,"","","",310694,"","C2A15"
8584,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",112556.607696,"","","",150419,"","Part4-A3R4"
10719,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310598,"","2534"
10162,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",51806586.25275,"","","",310041,"","169"
11000,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",874012.12,"","","",310879,"","354"
10155,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310034,"","156"
10147,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",127373631,"","","",310026,"","1112"
12278,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",35442671,"","","",32051,"","1104"
10145,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",92899521,"","","",310024,"","1109"
10224,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310103,"","319"
10156,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",10000000,"","","",310035,"","157"
10139,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",23951301,"","","",310018,"","1103"
10245,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",847466.36,"","","",310124,"","352"
10973,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",95000,"","","",310852,"","C2A15"
10971,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",129000,"","","",310850,"","C2A15"
12279,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP10C9C","S_Amount",46934041,"","","",32052,"","1105"
10590,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",820926.77769676,"","","",310469,"","2358"
10725,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310604,"","2541"
10331,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",7500000,"","","",310210,"","466"
10216,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2000000,"","","",310095,"","304"
10341,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310220,"","479"
11944,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",31600,"","","",12408,"","E14297"
11921,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",30300,"","","",12385,"","E14284"
7128,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8H","S_Amount",33500,"","","",270067,"","E14316"
11632,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12096,"","P1R1C9"
11591,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12055,"","P1R1C9"
7120,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8H","S_Amount",33000,"","","",270059,"","E14311"
11633,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12097,"","P1R1C9-1"
11592,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12056,"","P1R1C9-1"
8656,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",103670.55972,"","","",150491,"","Part4-A4R3"
8738,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",93550.338414,"","","",150573,"","Part4-B1R6"
8577,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",113420.529027,"","","",150412,"","Part4-A3R2"
8731,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",94414.259745,"","","",150566,"","Part4-B1R4"
8708,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",97252.858404,"","","",150543,"","Part4-B1R1"
8663,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",102806.638389,"","","",150498,"","Part4-A3R12"
10344,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310223,"","484"
11560,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12024,"","P1R5C5-3"
11545,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12009,"","P1R5C5-3"
7106,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8H","S_Amount",31600,"","","",270045,"","E14297"
11662,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12126,"","P1R3C5"
11852,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12316,"","P1R8C1-21"
11822,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12286,"","P1R4C1"
11563,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12027,"","P1R5C1-1"
11779,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12243,"","P1R4C9-3"
11638,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12102,"","P1R4C9-3"
11863,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12327,"","P1R5C9-3"
11781,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12245,"","P1R4C9-5"
11640,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12104,"","P1R4C9-5"
11580,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12044,"","P1R3C5"
11814,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12278,"","P1R18C1-39"
8579,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",113173.694361,"","","",150414,"","Part4-A3R2"
8977,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",78740.258454,"","","",150812,"","Part4-B1R6"
8579,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",113173.694361,"","","",150414,"","Part4-A3R2"
8959,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",80961.770448,"","","",150794,"","Part4-A3R2"
8734,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",94044.007746,"","","",150569,"","Part4-B1R4"
8959,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",80961.770448,"","","",150794,"","Part4-A3R2"
8656,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",103670.55972,"","","",150491,"","Part4-A4R3"
8979,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",78493.423788,"","","",150814,"","Part4-B1R9"
8975,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",78987.09312,"","","",150810,"","Part4-B1R3"
8726,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",95031.34641,"","","",150561,"","Part4-B1R4"
10345,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310224,"","485"
10340,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310219,"","478"
11826,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12290,"","P1R4C5"
11891,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12355,"","P1R8C1-27"
11774,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12238,"","P1R8C1-3"
11549,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12013,"","P1R5C9-1"
11823,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12287,"","P1R4C1-1"
11685,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12149,"","P1R18C1-1"
11552,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12016,"","P1R5C9-4"
11864,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12328,"","P1R5C9-4"
11691,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12155,"","P1R18C1-7"
11782,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12246,"","P1R4C9-6"
11641,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12105,"","P1R4C9-6"
11693,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12157,"","P1R18C1-9"
11844,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12308,"","P1R18C1-45"
8720,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",95771.850408,"","","",150555,"","Part4-B1R3"
8976,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",78863.675787,"","","",150811,"","Part4-B1R4"
8758,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",91081.991754,"","","",150593,"","Part4-B1R9"
8974,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",79110.510453,"","","",150809,"","Part4-B1R1"
8711,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",96882.606405,"","","",150546,"","Part4-B1R1"
8658,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",103423.725054,"","","",150493,"","Part4-A4R3"
8722,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",95525.015742,"","","",150557,"","Part4-B1R3"
8975,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",78987.09312,"","","",150810,"","Part4-B1R3"
11908,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",25991.6903298,"","","",12372,"","GDA211A"
11745,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8G","S_Amount",21110,"","","",12209,"","GDA211B"
12431,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8G","S_Amount",2121000,"","","",32204,"","GDA91B"
11940,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",31200,"","","",12404,"","E14293"
11568,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12032,"","P1R18C1-49"
11694,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12158,"","P1R18C1-10"
11751,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12215,"","P1R18C1-25"
11575,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12039,"","P1R18C1-56"
11791,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12255,"","P1R8C1-45"
10211,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",93135435.96,"","","",310090,"","292"
8756,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",91328.82642,"","","",150591,"","Part4-B1R9"
8167,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9A","S_Amount",6511200,"","","",150002,"","P1A-1"
10163,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",295500248,"","","",310042,"","170"
11001,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",22139555.4,"","","",310880,"","357"
10233,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310112,"","336"
10232,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310111,"","335"
8979,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",78493.423788,"","","",150814,"","Part4-B1R9"
8725,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",95154.763743,"","","",150560,"","Part4-B1R3"
8653,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",104040.811719,"","","",150488,"","Part4-A4R3"
10187,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310066,"","209"
10391,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1940321.5825,"","","",310270,"","547"
11017,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310896,"","480"
11026,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1940321.5825,"","","",310905,"","546"
8659,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",103300.307721,"","","",150494,"","Part4-A4R3"
8723,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",95401.598409,"","","",150558,"","Part4-B1R3"
8732,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",94290.842412,"","","",150567,"","Part4-B1R4"
11606,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12070,"","P1R18C1-34"
11772,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12236,"","P1R8C1-1"
11902,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12366,"","P1R8C1-22"
11853,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12317,"","P1R8C1-22"
8728,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",94784.511744,"","","",150563,"","Part4-B1R4"
8736,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",93797.17308,"","","",150571,"","Part4-B1R6"
8580,11/9/2016 4:44:54 PM,9144,"A","0001","S","","SP10C9C","S_Amount",113050.277028,"","","",150415,"","Part4-A3R2"
8738,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",93550.338414,"","","",150573,"","Part4-B1R6"
10389,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",1940321.5825,"","","",310268,"","544"
11798,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12262,"","P1R8C1-4"
11875,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12339,"","P1R8C1-25"
11762,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12226,"","P1R8C1-43"
11620,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12084,"","P1R8C1-1"
11623,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12087,"","P1R8C1-4"
11673,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12137,"","P1R8C1-56"
11749,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12213,"","P1R8C1-37"
11740,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12204,"","P1R8C1-43"
11743,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12207,"","P1R8C1-46"
11847,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12311,"","P1R8C1-16"
12436,11/9/2016 4:45:10 PM,9164,"A","0001","S","","SP8C8H","S_Amount",2623852.49958,"","","",32209,"","GDA211A"
11610,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12074,"","P1R4C5-2"
11829,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12293,"","P1R4C5-3"
11611,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12075,"","P1R4C5-3"
11600,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12064,"","P1R18C1-28"
11603,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12067,"","P1R18C1-31"
11626,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12090,"","P1R8C1-7"
11777,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12241,"","P1R8C1-10"
11785,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12249,"","P1R8C1-13"
11899,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12363,"","P1R8C1-19"
11715,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12179,"","P1R8C1-28"
11718,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12182,"","P1R8C1-31"
11721,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12185,"","P1R8C1-34"
11765,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8H","S_Amount",0,"","","",12229,"","P1R4C9"
8580,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",113050.277028,"","","",150415,"","Part4-A3R2"
8752,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",91822.495752,"","","",150587,"","Part4-B1R8"
10234,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",0,"","","",310113,"","338"
11947,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",31800,"","","",12411,"","E14299"
7107,11/9/2016 4:44:29 PM,9129,"A","0001","S","","SP8C8I","S_Amount",31800,"","","",270046,"","E14299"
11589,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12053,"","P1R1C5-1"
11949,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",32000,"","","",12413,"","E14301"
11827,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12291,"","P1R4C5-1"
11599,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12063,"","P1R4C5-1"
11557,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12021,"","P1R5C5"
11849,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12313,"","P1R8C1-18"
11787,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12251,"","P1R8C1-15"
11748,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12212,"","P1R8C1-36"
11739,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12203,"","P1R8C1-42"
11742,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12206,"","P1R8C1-45"
11846,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12310,"","P1R8C1-15"
11717,11/9/2016 4:45:08 PM,9122,"A","0001","S","","SP8C8I","S_Amount",0,"","","",12181,"","P1R8C1-30"
8968,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",79851.014451,"","","",150803,"","Part4-A4R3"
8722,11/9/2016 4:44:54 PM,9144,"A","0015","S","","SP10C9C","S_Amount",95525.015742,"","","",150557,"","Part4-B1R3"
10883,11/9/2016 4:45:03 PM,9143,"A","0001","S","","SP10C9C","S_Amount",2817346.93779,"","","",310762,"","474"
